00273a7ffb64e97dfcde2b17de29e7eb,42.325315,332
00273a7ffb64e97dfcde2b17de29e7eb,42.451150,322
00273a7ffb64e97dfcde2b17de29e7eb,42.543245,314
00273a7ffb64e97dfcde2b17de29e7eb,42.652970,306
00273a7ffb64e97dfcde2b17de29e7eb,42.706810,300
00273a7ffb64e97dfcde2b17de29e7eb,42.824455,298
00273a7ffb64e97dfcde2b17de29e7eb,42.978670,294
00273a7ffb64e97dfcde2b17de29e7eb,43.032990,294
00273a7ffb64e97dfcde2b17de29e7eb,43.156790,298
00273a7ffb64e97dfcde2b17de29e7eb,43.208235,304
00273a7ffb64e97dfcde2b17de29e7eb,43.329435,308
00273a7ffb64e97dfcde2b17de29e7eb,43.400400,310
00273a7ffb64e97dfcde2b17de29e7eb,43.520655,304
00273a7ffb64e97dfcde2b17de29e7eb,43.643235,294
00273a7ffb64e97dfcde2b17de29e7eb,43.765140,288
00273a7ffb64e97dfcde2b17de29e7eb,43.841110,278
00273a7ffb64e97dfcde2b17de29e7eb,43.900760,274
00273a7ffb64e97dfcde2b17de29e7eb,44.011450,270
00273a7ffb64e97dfcde2b17de29e7eb,44.152125,268
00273a7ffb64e97dfcde2b17de29e7eb,44.286850,266
00273a7ffb64e97dfcde2b17de29e7eb,44.350315,268
00273a7ffb64e97dfcde2b17de29e7eb,44.469655,266
00273a7ffb64e97dfcde2b17de29e7eb,44.514925,260
00273a7ffb64e97dfcde2b17de29e7eb,44.639255,252
00273a7ffb64e97dfcde2b17de29e7eb,44.710045,252
00273a7ffb64e97dfcde2b17de29e7eb,44.887795,254
00273a7ffb64e97dfcde2b17de29e7eb,44.965290,248
00273a7ffb64e97dfcde2b17de29e7eb,45.108975,238
00273a7ffb64e97dfcde2b17de29e7eb,45.108975,242
00273a7ffb64e97dfcde2b17de29e7eb,45.205495,234
00273a7ffb64e97dfcde2b17de29e7eb,45.338915,234
00273a7ffb64e97dfcde2b17de29e7eb,45.462925,234
00273a7ffb64e97dfcde2b17de29e7eb,45.584880,234
00273a7ffb64e97dfcde2b17de29e7eb,45.650190,234
00273a7ffb64e97dfcde2b17de29e7eb,45.786620,234
00273a7ffb64e97dfcde2b17de29e7eb,45.884185,234
00273a7ffb64e97dfcde2b17de29e7eb,45.957375,234
00273a7ffb64e97dfcde2b17de29e7eb,46.090620,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.133730,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.201955,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.329685,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.451215,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.533560,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.648520,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.765625,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.839775,NA
00273a7ffb64e97dfcde2b17de29e7eb,46.949150,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.079365,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.146875,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.272240,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.349795,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.456545,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.575805,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.654080,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.768820,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.892280,NA
00273a7ffb64e97dfcde2b17de29e7eb,47.971775,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.081875,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.081875,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.272740,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.387235,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.465530,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.512035,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.654760,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.701520,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.836385,NA
00273a7ffb64e97dfcde2b17de29e7eb,48.955445,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.018985,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.207565,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.207565,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.316750,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.479530,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.515655,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.664210,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.764235,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.823030,NA
00273a7ffb64e97dfcde2b17de29e7eb,49.960350,NA
00908cea59dcc94d89b3f06eb4a66471,36.014555,30
00908cea59dcc94d89b3f06eb4a66471,36.084695,28
00908cea59dcc94d89b3f06eb4a66471,36.222610,26
00908cea59dcc94d89b3f06eb4a66471,36.395025,18
00908cea59dcc94d89b3f06eb4a66471,36.395025,22
00908cea59dcc94d89b3f06eb4a66471,36.513145,14
00908cea59dcc94d89b3f06eb4a66471,36.686965,10
00908cea59dcc94d89b3f06eb4a66471,36.712550,10
00908cea59dcc94d89b3f06eb4a66471,36.860420,8
00908cea59dcc94d89b3f06eb4a66471,36.970000,6
00908cea59dcc94d89b3f06eb4a66471,37.058530,2
00908cea59dcc94d89b3f06eb4a66471,37.139820,0
00908cea59dcc94d89b3f06eb4a66471,37.199825,356
00908cea59dcc94d89b3f06eb4a66471,37.347025,354
00908cea59dcc94d89b3f06eb4a66471,37.461600,352
00908cea59dcc94d89b3f06eb4a66471,37.572705,350
00908cea59dcc94d89b3f06eb4a66471,37.650370,348
00908cea59dcc94d89b3f06eb4a66471,37.713580,346
00908cea59dcc94d89b3f06eb4a66471,37.841905,344
00908cea59dcc94d89b3f06eb4a66471,37.966545,342
00908cea59dcc94d89b3f06eb4a66471,38.010300,340
00908cea59dcc94d89b3f06eb4a66471,38.164550,338
00908cea59dcc94d89b3f06eb4a66471,38.211855,338
00908cea59dcc94d89b3f06eb4a66471,38.342520,336
00908cea59dcc94d89b3f06eb4a66471,38.455550,336
00908cea59dcc94d89b3f06eb4a66471,38.514335,336
00908cea59dcc94d89b3f06eb4a66471,38.662235,338
00908cea59dcc94d89b3f06eb4a66471,38.721470,336
00908cea59dcc94d89b3f06eb4a66471,38.839715,336
00908cea59dcc94d89b3f06eb4a66471,38.951750,336
00908cea59dcc94d89b3f06eb4a66471,39.016375,338
00908cea59dcc94d89b3f06eb4a66471,39.157680,338
00908cea59dcc94d89b3f06eb4a66471,39.225400,338
00908cea59dcc94d89b3f06eb4a66471,39.341925,338
00908cea59dcc94d89b3f06eb4a66471,39.447460,340
00908cea59dcc94d89b3f06eb4a66471,39.510230,344
00908cea59dcc94d89b3f06eb4a66471,39.661490,348
00908cea59dcc94d89b3f06eb4a66471,39.762405,350
00908cea59dcc94d89b3f06eb4a66471,39.850795,352
00908cea59dcc94d89b3f06eb4a66471,39.908605,356
00908cea59dcc94d89b3f06eb4a66471,40.013670,NA
00908cea59dcc94d89b3f06eb4a66471,40.146835,NA
00908cea59dcc94d89b3f06eb4a66471,40.215360,NA
00908cea59dcc94d89b3f06eb4a66471,40.349155,NA
00908cea59dcc94d89b3f06eb4a66471,40.464225,NA
00908cea59dcc94d89b3f06eb4a66471,40.513645,NA
00908cea59dcc94d89b3f06eb4a66471,40.645220,NA
00908cea59dcc94d89b3f06eb4a66471,40.767135,NA
00908cea59dcc94d89b3f06eb4a66471,40.842195,NA
00908cea59dcc94d89b3f06eb4a66471,40.897390,NA
00908cea59dcc94d89b3f06eb4a66471,41.008405,NA
00908cea59dcc94d89b3f06eb4a66471,41.167040,NA
00908cea59dcc94d89b3f06eb4a66471,41.219300,NA
00908cea59dcc94d89b3f06eb4a66471,41.343910,NA
00908cea59dcc94d89b3f06eb4a66471,41.461425,NA
00908cea59dcc94d89b3f06eb4a66471,41.510915,NA
00908cea59dcc94d89b3f06eb4a66471,41.655590,NA
00908cea59dcc94d89b3f06eb4a66471,41.771635,NA
00908cea59dcc94d89b3f06eb4a66471,41.828835,NA
00908cea59dcc94d89b3f06eb4a66471,41.981180,NA
00908cea59dcc94d89b3f06eb4a66471,42.023860,NA
00908cea59dcc94d89b3f06eb4a66471,42.082395,NA
00908cea59dcc94d89b3f06eb4a66471,42.268535,NA
00908cea59dcc94d89b3f06eb4a66471,42.327450,NA
00908cea59dcc94d89b3f06eb4a66471,42.452975,NA
00908cea59dcc94d89b3f06eb4a66471,42.511745,NA
00908cea59dcc94d89b3f06eb4a66471,42.646650,NA
00908cea59dcc94d89b3f06eb4a66471,42.781235,NA
00908cea59dcc94d89b3f06eb4a66471,42.846110,NA
00908cea59dcc94d89b3f06eb4a66471,42.948470,NA
00908cea59dcc94d89b3f06eb4a66471,43.013020,NA
00908cea59dcc94d89b3f06eb4a66471,43.137090,NA
00908cea59dcc94d89b3f06eb4a66471,43.216210,NA
00908cea59dcc94d89b3f06eb4a66471,43.352290,NA
00908cea59dcc94d89b3f06eb4a66471,43.471875,NA
00908cea59dcc94d89b3f06eb4a66471,43.583715,NA
00908cea59dcc94d89b3f06eb4a66471,43.654930,NA
00908cea59dcc94d89b3f06eb4a66471,43.738445,NA
00908cea59dcc94d89b3f06eb4a66471,43.831360,NA
00908cea59dcc94d89b3f06eb4a66471,43.953995,NA
00d7007b621cb4d23d95715fd3b44aee,24.111694,22
00d7007b621cb4d23d95715fd3b44aee,24.148348,30
00d7007b621cb4d23d95715fd3b44aee,24.310788,32
00d7007b621cb4d23d95715fd3b44aee,24.350702,34
00d7007b621cb4d23d95715fd3b44aee,24.490435,30
00d7007b621cb4d23d95715fd3b44aee,24.592059,30
00d7007b621cb4d23d95715fd3b44aee,24.721082,28
00d7007b621cb4d23d95715fd3b44aee,24.837951,24
00d7007b621cb4d23d95715fd3b44aee,24.960011,6
00d7007b621cb4d23d95715fd3b44aee,25.058476,2
00d7007b621cb4d23d95715fd3b44aee,25.162217,4
00d7007b621cb4d23d95715fd3b44aee,25.263342,8
00d7007b621cb4d23d95715fd3b44aee,25.388443,8
00d7007b621cb4d23d95715fd3b44aee,25.433140,8
00d7007b621cb4d23d95715fd3b44aee,25.540641,10
00d7007b621cb4d23d95715fd3b44aee,25.633086,10
00d7007b621cb4d23d95715fd3b44aee,25.766719,10
00d7007b621cb4d23d95715fd3b44aee,25.851447,12
00d7007b621cb4d23d95715fd3b44aee,25.942260,14
00d7007b621cb4d23d95715fd3b44aee,26.092224,18
00d7007b621cb4d23d95715fd3b44aee,26.188940,22
00d7007b621cb4d23d95715fd3b44aee,26.309488,28
00d7007b621cb4d23d95715fd3b44aee,26.358629,30
00d7007b621cb4d23d95715fd3b44aee,26.501821,26
00d7007b621cb4d23d95715fd3b44aee,26.625083,24
00d7007b621cb4d23d95715fd3b44aee,26.659202,14
00d7007b621cb4d23d95715fd3b44aee,26.778845,8
00d7007b621cb4d23d95715fd3b44aee,26.869681,6
00d7007b621cb4d23d95715fd3b44aee,26.998880,10
00d7007b621cb4d23d95715fd3b44aee,27.115459,18
00d7007b621cb4d23d95715fd3b44aee,27.143518,22
00d7007b621cb4d23d95715fd3b44aee,27.237486,28
00d7007b621cb4d23d95715fd3b44aee,27.376420,26
00d7007b621cb4d23d95715fd3b44aee,27.515375,14
00d7007b621cb4d23d95715fd3b44aee,27.561226,10
00d7007b621cb4d23d95715fd3b44aee,27.676955,2
00d7007b621cb4d23d95715fd3b44aee,27.776909,358
00d7007b621cb4d23d95715fd3b44aee,27.891169,356
00d7007b621cb4d23d95715fd3b44aee,28.005190,NA
00d7007b621cb4d23d95715fd3b44aee,28.079360,NA
00d7007b621cb4d23d95715fd3b44aee,28.132261,NA
00d7007b621cb4d23d95715fd3b44aee,28.231464,NA
00d7007b621cb4d23d95715fd3b44aee,28.339809,NA
00d7007b621cb4d23d95715fd3b44aee,28.497265,NA
00d7007b621cb4d23d95715fd3b44aee,28.614491,NA
00d7007b621cb4d23d95715fd3b44aee,28.703123,NA
00d7007b621cb4d23d95715fd3b44aee,28.770953,NA
00d7007b621cb4d23d95715fd3b44aee,28.865455,NA
00d7007b621cb4d23d95715fd3b44aee,28.960977,NA
00d7007b621cb4d23d95715fd3b44aee,29.063420,NA
00d7007b621cb4d23d95715fd3b44aee,29.182411,NA
00d7007b621cb4d23d95715fd3b44aee,29.324417,NA
00d7007b621cb4d23d95715fd3b44aee,29.432845,NA
00d7007b621cb4d23d95715fd3b44aee,29.609200,NA
00d7007b621cb4d23d95715fd3b44aee,29.675406,NA
00d7007b621cb4d23d95715fd3b44aee,29.760793,NA
00d7007b621cb4d23d95715fd3b44aee,29.873852,NA
00d7007b621cb4d23d95715fd3b44aee,29.973217,NA
00d7007b621cb4d23d95715fd3b44aee,30.067442,NA
00d7007b621cb4d23d95715fd3b44aee,30.171687,NA
00d7007b621cb4d23d95715fd3b44aee,30.274567,NA
00d7007b621cb4d23d95715fd3b44aee,30.397346,NA
00d7007b621cb4d23d95715fd3b44aee,30.498843,NA
00d7007b621cb4d23d95715fd3b44aee,30.540756,NA
00d7007b621cb4d23d95715fd3b44aee,30.631316,NA
00d7007b621cb4d23d95715fd3b44aee,30.743966,NA
00d7007b621cb4d23d95715fd3b44aee,30.859741,NA
00d7007b621cb4d23d95715fd3b44aee,30.953252,NA
00d7007b621cb4d23d95715fd3b44aee,31.083258,NA
00d7007b621cb4d23d95715fd3b44aee,31.200840,NA
00d7007b621cb4d23d95715fd3b44aee,31.216780,NA
00d7007b621cb4d23d95715fd3b44aee,31.330368,NA
00d7007b621cb4d23d95715fd3b44aee,31.442345,NA
00d7007b621cb4d23d95715fd3b44aee,31.561921,NA
00d7007b621cb4d23d95715fd3b44aee,31.688335,NA
00d7007b621cb4d23d95715fd3b44aee,31.795109,NA
00d7007b621cb4d23d95715fd3b44aee,31.874554,NA
00d7007b621cb4d23d95715fd3b44aee,31.917037,NA
012f4c9d43caafa91baf0b264fcf4d7e,36.062214,8
012f4c9d43caafa91baf0b264fcf4d7e,36.180534,8
012f4c9d43caafa91baf0b264fcf4d7e,36.243046,8
012f4c9d43caafa91baf0b264fcf4d7e,36.381305,10
012f4c9d43caafa91baf0b264fcf4d7e,36.442895,12
012f4c9d43caafa91baf0b264fcf4d7e,36.543060,12
012f4c9d43caafa91baf0b264fcf4d7e,36.651292,12
012f4c9d43caafa91baf0b264fcf4d7e,36.744405,12
012f4c9d43caafa91baf0b264fcf4d7e,36.861320,14
012f4c9d43caafa91baf0b264fcf4d7e,36.983008,14
012f4c9d43caafa91baf0b264fcf4d7e,37.045097,14
012f4c9d43caafa91baf0b264fcf4d7e,37.143413,14
012f4c9d43caafa91baf0b264fcf4d7e,37.258119,14
012f4c9d43caafa91baf0b264fcf4d7e,37.371078,14
012f4c9d43caafa91baf0b264fcf4d7e,37.488552,14
012f4c9d43caafa91baf0b264fcf4d7e,37.543098,14
012f4c9d43caafa91baf0b264fcf4d7e,37.662904,14
012f4c9d43caafa91baf0b264fcf4d7e,37.774337,14
012f4c9d43caafa91baf0b264fcf4d7e,37.845455,14
012f4c9d43caafa91baf0b264fcf4d7e,37.959579,14
012f4c9d43caafa91baf0b264fcf4d7e,38.059835,14
012f4c9d43caafa91baf0b264fcf4d7e,38.180055,20
012f4c9d43caafa91baf0b264fcf4d7e,38.285325,32
012f4c9d43caafa91baf0b264fcf4d7e,38.357281,38
012f4c9d43caafa91baf0b264fcf4d7e,38.467535,40
012f4c9d43caafa91baf0b264fcf4d7e,38.551173,44
012f4c9d43caafa91baf0b264fcf4d7e,38.675248,46
012f4c9d43caafa91baf0b264fcf4d7e,38.852015,48
012f4c9d43caafa91baf0b264fcf4d7e,38.943179,50
012f4c9d43caafa91baf0b264fcf4d7e,39.097535,50
012f4c9d43caafa91baf0b264fcf4d7e,39.179350,50
012f4c9d43caafa91baf0b264fcf4d7e,39.277617,50
012f4c9d43caafa91baf0b264fcf4d7e,39.379275,50
012f4c9d43caafa91baf0b264fcf4d7e,39.463757,52
012f4c9d43caafa91baf0b264fcf4d7e,39.543160,52
012f4c9d43caafa91baf0b264fcf4d7e,39.694647,54
012f4c9d43caafa91baf0b264fcf4d7e,39.797646,54
012f4c9d43caafa91baf0b264fcf4d7e,39.884622,54
012f4c9d43caafa91baf0b264fcf4d7e,39.981497,54
012f4c9d43caafa91baf0b264fcf4d7e,40.069938,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.152996,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.245057,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.355715,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.443166,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.549750,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.643715,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.743162,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.913900,NA
012f4c9d43caafa91baf0b264fcf4d7e,40.943193,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.092596,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.143505,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.254048,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.343135,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.443167,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.587426,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.643221,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.805228,NA
012f4c9d43caafa91baf0b264fcf4d7e,41.848826,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.005862,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.046420,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.155048,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.267853,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.343134,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.481576,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.584402,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.644079,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.743666,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.845319,NA
012f4c9d43caafa91baf0b264fcf4d7e,42.943871,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.080630,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.149496,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.243538,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.346763,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.467393,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.555047,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.643242,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.759691,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.866254,NA
012f4c9d43caafa91baf0b264fcf4d7e,43.953893,NA
0157ba19e876fdc5c9bf6bff68763566,10.094396,NA
0157ba19e876fdc5c9bf6bff68763566,10.195230,NA
0157ba19e876fdc5c9bf6bff68763566,10.294070,NA
0157ba19e876fdc5c9bf6bff68763566,10.394687,NA
0157ba19e876fdc5c9bf6bff68763566,10.494922,NA
0157ba19e876fdc5c9bf6bff68763566,10.596542,NA
0157ba19e876fdc5c9bf6bff68763566,10.694757,NA
0157ba19e876fdc5c9bf6bff68763566,10.794909,NA
0157ba19e876fdc5c9bf6bff68763566,10.895754,NA
0157ba19e876fdc5c9bf6bff68763566,10.995261,NA
0157ba19e876fdc5c9bf6bff68763566,3.043179,352
0157ba19e876fdc5c9bf6bff68763566,3.155522,352
0157ba19e876fdc5c9bf6bff68763566,3.244080,352
0157ba19e876fdc5c9bf6bff68763566,3.344999,352
0157ba19e876fdc5c9bf6bff68763566,3.443959,354
0157ba19e876fdc5c9bf6bff68763566,3.543657,354
0157ba19e876fdc5c9bf6bff68763566,3.644102,354
0157ba19e876fdc5c9bf6bff68763566,3.753522,354
0157ba19e876fdc5c9bf6bff68763566,3.846872,354
0157ba19e876fdc5c9bf6bff68763566,3.944310,354
0157ba19e876fdc5c9bf6bff68763566,4.044013,354
0157ba19e876fdc5c9bf6bff68763566,4.145417,354
0157ba19e876fdc5c9bf6bff68763566,4.244453,354
0157ba19e876fdc5c9bf6bff68763566,4.345472,354
0157ba19e876fdc5c9bf6bff68763566,4.444832,354
0157ba19e876fdc5c9bf6bff68763566,4.544150,354
0157ba19e876fdc5c9bf6bff68763566,4.656648,354
0157ba19e876fdc5c9bf6bff68763566,4.744496,354
0157ba19e876fdc5c9bf6bff68763566,4.844868,354
0157ba19e876fdc5c9bf6bff68763566,4.954389,354
0157ba19e876fdc5c9bf6bff68763566,5.044083,354
0157ba19e876fdc5c9bf6bff68763566,5.143771,354
0157ba19e876fdc5c9bf6bff68763566,5.244429,354
0157ba19e876fdc5c9bf6bff68763566,5.343670,354
0157ba19e876fdc5c9bf6bff68763566,5.443785,354
0157ba19e876fdc5c9bf6bff68763566,5.554865,354
0157ba19e876fdc5c9bf6bff68763566,5.644763,354
0157ba19e876fdc5c9bf6bff68763566,5.743777,354
0157ba19e876fdc5c9bf6bff68763566,5.844969,354
0157ba19e876fdc5c9bf6bff68763566,5.944031,354
0157ba19e876fdc5c9bf6bff68763566,6.044433,354
0157ba19e876fdc5c9bf6bff68763566,6.147194,350
0157ba19e876fdc5c9bf6bff68763566,6.244229,352
0157ba19e876fdc5c9bf6bff68763566,6.344259,348
0157ba19e876fdc5c9bf6bff68763566,6.444993,348
0157ba19e876fdc5c9bf6bff68763566,6.544065,348
0157ba19e876fdc5c9bf6bff68763566,6.644973,352
0157ba19e876fdc5c9bf6bff68763566,6.744077,354
0157ba19e876fdc5c9bf6bff68763566,6.844283,350
0157ba19e876fdc5c9bf6bff68763566,6.944253,348
0157ba19e876fdc5c9bf6bff68763566,7.053899,NA
0157ba19e876fdc5c9bf6bff68763566,7.145238,NA
0157ba19e876fdc5c9bf6bff68763566,7.294173,NA
0157ba19e876fdc5c9bf6bff68763566,7.395020,NA
0157ba19e876fdc5c9bf6bff68763566,7.494724,NA
0157ba19e876fdc5c9bf6bff68763566,7.594990,NA
0157ba19e876fdc5c9bf6bff68763566,7.694021,NA
0157ba19e876fdc5c9bf6bff68763566,7.794307,NA
0157ba19e876fdc5c9bf6bff68763566,7.895128,NA
0157ba19e876fdc5c9bf6bff68763566,7.994510,NA
0157ba19e876fdc5c9bf6bff68763566,8.094290,NA
0157ba19e876fdc5c9bf6bff68763566,8.194463,NA
0157ba19e876fdc5c9bf6bff68763566,8.294834,NA
0157ba19e876fdc5c9bf6bff68763566,8.396685,NA
0157ba19e876fdc5c9bf6bff68763566,8.493865,NA
